device,family,model,quant,mmproj,bound,tok,img,iou,encode_ms,decode_ms,prompt_eval_ms,prompt_tokens,gen_ms,n_tokens,tok_per_sec,load_ms,ttft_ms,ok,note
s25,q35,0.8B,Q8_0,F16,max,72,000000093437.jpg,0.3392,490,201,981.15,157,5628.32,214,38.02,1006.92,1698.4519463440295,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000108026.jpg,0.5474,323,151,740.67,151,773.88,45,58.15,1251.41,1231.8669045571799,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000123480.jpg,0.0000,343,203,,,,,,,,1,no bbox in generated output
s25,q35,0.8B,Q8_0,F16,max,72,000000144333.jpg,0.0960,310,154,701.84,151,3653.21,217,59.4,1167.06,1182.675016835017,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000170099.jpg,0.4982,388,173,904.5,154,1374.46,80,58.2,1248.78,1482.6821305841925,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000173008.jpg,0.5462,337,169,764.46,154,4448.82,255,57.32,1257.29,1287.9059176552687,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000187243.jpg,0.7310,333,172,746.69,154,735.91,43,58.43,855.23,1268.8044959780934,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000202228.jpg,0.3498,349,177,791.41,154,782.73,46,58.77,906.08,1334.4254840905223,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000210299.jpg,0.1964,449,215,992.81,154,1450.38,46,31.72,1187.89,1688.3358511979823,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000223747.jpg,0.0000,339,171,774.26,154,4377.59,255,58.25,1213.11,1301.4273819742489,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000226408.jpg,0.0000,376,181,832.17,154,5613.02,255,45.43,1189.54,1411.1818864186662,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000233370.jpg,0.0000,310,148,709.77,151,4459.38,255,57.18,867.22,1185.2586323889473,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000243204.jpg,0.4079,317,175,739.29,154,739.2,44,59.52,1207.01,1248.0910752688171,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000261888.jpg,0.0305,1179,215,1749.67,151,6107.65,255,41.75,1212.57,3167.622095808383,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000262895.jpg,0.7835,291,151,695.48,151,738.91,44,59.55,1234.25,1154.2726112510495,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000281032.jpg,0.0164,308,147,696.87,151,4425.1,255,57.63,1203.73,1169.222073572792,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000289343.jpg,0.0000,354,192,913.51,154,1887.44,80,42.39,1133.18,1483.100469450342,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000297353.jpg,0.3979,351,160,764.44,155,1458.19,80,54.86,891.43,1293.66821728035,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000314177.jpg,0.2252,332,168,752.41,154,777.68,46,59.15,854.91,1269.3161707523245,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000329219.jpg,0.1205,289,128,631.02,151,4323.75,255,58.98,1083.76,1064.97489996609,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000333745.jpg,0.0000,386,187,880.87,151,4686.96,255,54.41,1383.59,1472.2489744532254,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000365642.jpg,0.2122,351,170,796.67,151,1400.79,80,57.11,1282.61,1335.1800682892665,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000383606.jpg,0.0000,404,204,912.77,154,3966.46,217,54.71,1002.68,1539.0481941144214,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000384808.jpg,0.2674,317,167,729.67,154,1341.72,80,59.62,1178.85,1230.4428950016775,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000393569.jpg,0.0000,409,201,906.9,154,4701.52,255,54.24,1116.18,1535.3365781710916,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000394199.jpg,0.4087,307,141,657.76,154,1304.33,78,59.8,1085.46,1122.4824080267558,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000425226.jpg,0.5049,281,138,635.53,154,1340.01,80,59.7,1095.38,1071.280418760469,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000458992.jpg,0.6120,299,140,652.59,154,755.52,45,59.56,1097.14,1108.3797918065818,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000464476.jpg,0.1037,356,172,953.52,154,6460.61,255,39.47,963.17,1506.8556979984799,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000465129.jpg,0.2126,318,171,734.36,154,4361.74,255,58.46,915.96,1240.465713308245,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000481386.jpg,0.0686,487,233,1126.38,151,1574.17,80,50.82,1248.57,1866.0572924045653,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000481567.jpg,0.2583,285,142,638.39,154,1257.26,76,60.45,1089.57,1081.9325971877583,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000481573.jpg,0.4068,356,174,798.7,155,1330.06,77,57.89,1253.03,1345.9741406115047,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000484415.jpg,0.1968,333,174,763.79,154,1292.99,76,58.78,1206.19,1287.8025893160939,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000485844.jpg,0.6300,395,194,843.92,161,783.49,46,58.71,1207.54,1449.9528734457504,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000492937.jpg,0.0000,294,139,647.43,155,4326.76,255,58.94,1088.66,1097.3964065151,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000520910.jpg,0.0000,303,155,718.54,151,1360.24,80,58.81,1208.67,1193.543910899507,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000527750.jpg,0.0179,332,161,749.76,151,4397.09,255,57.99,1256.2,1260.0043524745645,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000546976.jpg,0.2295,306,141,661.85,154,1323.09,79,59.71,1084.25,1125.5976134650812,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000565045.jpg,0.0000,327,151,735.68,151,2046.35,111,54.24,1050.64,1232.1165781710913,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000570834.jpg,0.0000,357,175,789.68,154,3089.97,177,57.28,925.27,1339.138100558659,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000579321.jpg,0.5146,442,219,972.68,154,4340.78,204,47.0,847.8,1654.9565957446807,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000579902.jpg,0.0000,286,139,638.76,154,2980.99,176,59.04,1084.57,1080.6976693766937,1,
s25,q35,0.8B,Q8_0,F16,max,72,000000580294.jpg,0.0405,380,185,817.84,161,4512.32,255,56.51,1231.22,1400.5359830118564,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000002532.jpg,0.1985,19342,5626,25446.23,1127,1177.12,46,39.08,1403.68,50439.81853633572,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000003156.jpg,0.6729,21990,5622,28079.76,1144,1078.84,43,39.86,1428.14,55716.847807325634,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000017899.jpg,0.6877,22645,5073,28165.27,1127,1040.61,43,41.32,1421.34,55907.4713552759,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000030828.jpg,0.0000,21846,5790,28091.97,1171,1160.36,46,39.64,1303.25,55753.197043390515,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000037670.jpg,0.2605,22660,5296,28420.49,1127,1082.98,45,41.55,1392.3,56400.557388688336,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000054654.jpg,0.4403,23548,5337,29347.54,1157,1095.52,45,41.08,1420.1,58256.88274586173,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000093437.jpg,0.5324,24071,5306,29839.79,1166,1114.41,45,40.38,1415.3,59241.55473501734,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000108026.jpg,0.6592,22780,5328,28561.94,1171,1075.57,44,40.91,1403.66,56694.38390124664,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000123480.jpg,0.6039,22666,5087,28270.73,1127,1108.48,46,41.5,1602.65,56047.82638554216,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000144333.jpg,0.3559,19807,4721,24921.72,1171,1024.12,46,44.92,1335.33,49471.98179875334,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000170099.jpg,0.7033,21362,5405,27225.2,1155,1113.78,44,39.51,1248.41,54017.51004808909,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000173008.jpg,0.6555,22613,5261,28328.24,1127,1124.98,46,40.89,1393.83,56226.6958571778,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000187243.jpg,0.7392,22646,5209,28319.21,1127,1065.02,44,41.31,1420.21,56198.41721374969,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000202228.jpg,0.4633,22627,5129,28209.63,1127,1121.89,46,41.0,1419.39,55990.02024390244,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000210299.jpg,0.4831,22656,5348,28469.23,1127,1113.24,46,41.32,1417.91,56497.43135527589,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000223747.jpg,0.1543,23564,5230,29250.57,1155,1026.3,42,40.92,1480.22,58069.00792766373,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000226408.jpg,0.5051,23590,5266,29362.21,1155,1882.92,77,40.89,1462.52,58242.665857177795,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000233370.jpg,0.6303,24081,5255,29796.27,1171,1087.66,45,41.37,1749.23,59156.442105390386,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000243204.jpg,0.5656,20618,5046,26094.84,1127,1127.97,45,39.89,1263.27,51783.90893958385,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000261888.jpg,0.3942,24189,5467,30117.89,1171,1133.88,46,40.57,1420.58,59798.53875523786,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000262895.jpg,0.6679,22113,5370,27938.19,1171,1059.94,43,40.57,1259.12,55445.83875523786,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000281032.jpg,0.5616,19302,5784,25541.17,1171,1187.52,46,38.74,1261.05,50652.98311306143,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000289343.jpg,0.1485,24005,5373,29848.54,1171,1296.67,46,35.48,1416.1,59254.72489289741,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000297353.jpg,0.9438,21851,4959,27271.76,1115,1083.13,45,41.55,1434.67,54105.827388688325,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000314177.jpg,0.3916,19108,5570,25133.41,1127,1216.15,46,37.82,1635.51,49837.85103648863,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000329219.jpg,0.6562,24002,5413,29860.87,1171,1045.5,44,42.09,1406.56,59299.62861249703,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000333745.jpg,0.4701,24128,5293,29877.12,1171,1941.91,80,41.2,1396.76,59322.39184466019,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000365642.jpg,0.4670,24106,5546,30124.21,1171,1100.42,46,41.8,1391.18,59800.133444976076,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000383606.jpg,0.4500,22597,5047,28097.96,1127,1105.47,46,41.61,1401.79,55765.99268445085,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000384808.jpg,0.3228,20838,5349,26645.0,1127,1119.24,45,40.21,1259.58,52856.869435463814,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000393569.jpg,0.3479,22618,5080,28146.98,1127,1103.29,46,41.69,1401.37,55868.966567522184,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000394199.jpg,0.7202,22600,5073,28126.66,1127,1094.32,45,41.12,1409.78,55823.97906614786,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000425226.jpg,0.6404,22600,5218,28289.31,1127,1153.55,46,39.88,1387.24,56132.385225677026,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000458992.jpg,0.7357,22581,5213,28257.32,1127,996.37,42,42.15,1411.81,56075.044792408065,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000464476.jpg,0.6134,22620,5159,28235.98,1127,1125.93,46,40.86,1423.58,56039.45381302007,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000465129.jpg,0.5907,21475,5485,27454.0,1127,1145.05,46,40.17,1391.11,54438.894199651484,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000481386.jpg,0.4529,24101,5482,30033.64,1171,1121.96,46,41.0,1412.8,59641.03024390244,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000481567.jpg,0.5277,22631,5152,28234.34,1127,1096.28,46,41.96,1409.45,56041.17222116301,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000481573.jpg,0.9257,23119,5295,28873.33,1147,1116.87,46,41.19,1625.07,57311.60773731489,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000484415.jpg,0.6626,22642,5538,28649.28,1127,1113.12,44,39.53,1395.26,56854.57724260056,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000485844.jpg,0.5917,17874,5329,23620.2,1144,1115.01,46,41.26,1514.54,46847.43654871546,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000492937.jpg,0.9191,21920,5164,27536.51,1115,1090.98,45,41.25,1419.54,54644.75242424242,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000520910.jpg,0.0376,20491,5481,26444.41,1171,1116.98,46,41.18,1329.86,52440.69363283148,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000527750.jpg,0.0821,19907,5768,26076.58,1171,1155.86,46,39.8,1236.99,51776.705628140706,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000546976.jpg,0.5968,22670,5161,28286.27,1127,1065.2,45,42.25,1426.01,56140.93863905326,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000565045.jpg,0.0000,24095,5501,30064.55,1171,1118.14,46,41.14,1487.46,59684.85724355858,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000570834.jpg,0.4075,22638,5072,28164.31,1127,1109.85,46,41.45,1413.57,55898.43545235223,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000579321.jpg,0.7494,24033,5212,29701.7,1164,1067.22,44,41.23,1415.79,58970.95418384671,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000579902.jpg,0.5236,23090,5160,28703.75,1141,1080.54,46,42.57,1413.24,56977.24072116514,1,
s25,q35,0.8B,Q8_0,F16,min,1024,000000580294.jpg,0.6601,23150,5195,28803.46,1144,1073.63,44,40.98,1397.28,57172.86214738897,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000002532.jpg,0.2061,2616,928,3875.02,391,835.6,46,55.05,1160.34,7437.185304268847,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000003156.jpg,0.6854,2983,1030,4374.23,371,859.72,44,51.18,1375.66,8406.768882375927,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000017899.jpg,0.5723,1997,732,2968.03,391,745.09,43,57.71,765.12,5714.358019407382,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000030828.jpg,0.0000,2193,854,3353.39,351,794.83,43,54.1,994.92,6418.8742883548975,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000037670.jpg,0.2522,2360,799,3448.44,391,801.87,45,56.12,987.59,6625.2589593727735,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000054654.jpg,0.4019,1680,651,2584.5,351,767.97,45,58.6,817.87,4932.564846416382,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000093437.jpg,0.5363,1739,650,2608.75,377,792.31,45,56.8,1091.38,5015.355633802817,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000108026.jpg,0.6501,2445,853,3630.34,351,822.15,44,53.52,1158.34,6947.024603886398,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000123480.jpg,0.5923,3385,1128,4880.1,391,882.52,46,52.12,1237.73,9412.286492709132,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000144333.jpg,0.3077,2754,956,4069.55,351,875.47,46,52.54,1257.25,7798.5831176246675,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000170099.jpg,0.6948,3192,1106,4664.21,391,850.77,44,51.72,1255.44,8981.544880123742,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000173008.jpg,0.6602,2637,820,3786.27,391,812.78,46,56.6,1244.1,7260.937844522969,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000187243.jpg,0.5791,2148,807,3219.67,391,944.1,46,48.72,872.41,6195.195451559935,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000202228.jpg,0.4490,2128,785,3176.75,391,809.26,46,56.84,874.25,6107.34324419423,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000210299.jpg,0.4753,2264,749,3286.31,391,792.49,46,58.05,940.1,6316.536528854435,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000223747.jpg,0.1468,2160,730,3199.17,357,761.93,42,55.12,1193.7,6107.312235123367,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000226408.jpg,0.5072,1928,700,2847.98,391,1388.72,77,55.45,1092.77,5494.014265103697,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000233370.jpg,0.2827,2034,740,3064.65,351,2131.27,113,53.02,947.72,5857.51080724255,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000243204.jpg,0.4902,3256,1098,4722.82,391,868.81,45,51.79,1257.67,9096.128746862329,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000261888.jpg,0.3661,1667,592,2481.15,351,1944.12,114,58.64,721.13,4757.203206002728,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000262895.jpg,0.6698,2371,907,3608.18,371,850.26,44,51.75,1317.02,6905.503671497585,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000281032.jpg,0.5374,2462,883,3689.26,351,870.38,46,52.85,1162.92,7053.181475875119,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000289343.jpg,0.1106,2451,852,3563.47,431,792.81,46,58.02,888.81,6883.705436056532,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000297353.jpg,0.9451,3261,1082,4624.58,491,796.78,45,56.48,953.46,8985.285382436261,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000314177.jpg,0.3783,2873,1008,4233.31,391,874.27,46,52.62,1256.84,8133.314180919802,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000329219.jpg,0.5737,1582,575,2370.14,351,767.66,44,57.32,1086.71,4544.5859176552685,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000333745.jpg,0.2576,1909,701,2886.6,351,1406.53,80,56.88,911.16,5514.180872011252,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000365642.jpg,0.3763,1814,669,2753.8,351,810.67,46,56.74,884.56,5254.424250969334,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000383606.jpg,0.3849,2130,785,3187.57,391,810.43,46,56.76,872.26,6120.188040873854,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000384808.jpg,0.3020,2801,985,4147.22,357,867.46,46,53.03,1232.85,7952.077250612861,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000393569.jpg,0.4163,2426,834,3549.79,391,830.44,46,55.39,947.3,6827.8438003249685,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000394199.jpg,0.7202,1991,732,2971.68,391,763.15,45,58.97,756.07,5711.637775139902,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000425226.jpg,0.6486,2080,758,3080.99,391,788.09,46,58.37,914.83,5936.122088401576,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000458992.jpg,0.6608,1914,723,2875.27,391,775.38,42,54.17,1107.2,5530.730402436773,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000464476.jpg,0.4355,1665,622,2512.13,357,792.86,46,58.02,755.0,4816.365436056532,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000465129.jpg,0.6003,3061,1007,4420.52,391,855.31,46,53.78,1234.8,8507.114272963927,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000481386.jpg,0.3878,1624,587,2435.35,351,775.7,46,59.3,1096.71,4663.213406408095,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000481567.jpg,0.5291,1912,703,2833.59,391,777.62,46,59.15,1074.06,5465.496170752324,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000481573.jpg,0.9435,3787,1246,5352.14,491,855.74,46,53.75,1027.06,10403.74465116279,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000484415.jpg,0.5970,2297,833,3437.41,357,822.53,44,53.49,981.49,6586.10508319312,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000485844.jpg,0.4760,2365,861,3543.77,371,823.19,46,55.88,1139.3,6787.665490336436,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000492937.jpg,0.8809,2418,837,3478.32,452,768.47,44,57.26,1098.43,6750.784198393293,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000520910.jpg,0.0000,2222,796,3334.99,351,828.06,46,55.55,1038.98,6370.991800180018,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000527750.jpg,0.0666,2391,854,3578.15,351,853.38,46,53.9,1251.66,6841.7028756957325,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000546976.jpg,0.6330,1699,619,2548.24,357,788.87,46,58.31,716.07,4883.389717029669,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000565045.jpg,0.0000,2059,748,3084.02,371,818.53,46,56.2,906.33,5908.813594306051,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000570834.jpg,0.3922,2108,706,3073.81,391,803.31,46,57.26,952.75,5905.274198393293,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000579321.jpg,0.7370,2023,753,2995.34,411,811.24,44,54.24,1088.96,5789.776578171091,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000579902.jpg,0.5014,2406,815,3475.88,431,783.84,46,58.69,908.96,6713.918677798603,1,
s25,q35,0.8B,Q8_0,F16,min,256,000000580294.jpg,0.6200,2075,753,3104.43,371,781.45,44,56.31,940.43,5950.188835020423,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000002532.jpg,0.1786,9393,2626,12457.15,679,1121.41,46,41.02,1610.9,24500.528352023404,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000003156.jpg,0.6786,9372,2595,12389.5,671,983.17,43,43.74,1392.53,24379.36236854138,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000017899.jpg,0.6931,7218,2100,9707.05,679,849.86,43,50.6,1392.2,19044.812845849803,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000030828.jpg,0.0000,9688,2653,12765.96,691,1056.4,46,43.54,1398.39,25129.927386311436,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000037670.jpg,0.2535,9396,2646,12475.66,679,982.81,44,44.77,1391.71,24539.99638597275,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000054654.jpg,0.4403,10188,2828,13435.61,711,1025.49,45,43.88,1405.18,26474.399425706473,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000093437.jpg,0.5206,7444,2159,9961.8,699,858.56,45,52.41,1161.23,19583.880328181644,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000108026.jpg,0.6593,9729,2782,12953.67,691,1057.81,44,41.6,1397.0,25488.70846153846,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000123480.jpg,0.6018,9428,2686,12536.54,679,1047.72,46,43.9,1389.96,24673.319043280182,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000144333.jpg,0.3714,9723,2647,12809.12,691,1053.46,46,43.67,1429.55,25202.019015342343,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000170099.jpg,0.6984,9400,2604,12427.71,679,1008.29,44,43.64,1396.08,24454.624757103575,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000173008.jpg,0.6549,9436,2714,12580.57,679,1051.2,46,43.76,1391.28,24753.421919561242,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000187243.jpg,0.7392,9450,2575,12462.08,679,1007.21,44,43.69,1423.42,24509.968532845047,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000202228.jpg,0.4620,9428,2699,12554.3,679,1047.61,46,43.91,1392.55,24704.073855613755,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000210299.jpg,0.4739,9017,2300,11717.8,679,921.33,46,49.93,1392.1,23054.828039254957,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000223747.jpg,0.1554,9395,2585,12399.03,679,967.02,42,43.43,1392.11,24402.05555836979,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000226408.jpg,0.4446,10042,2676,13143.11,700,1769.9,77,43.51,1389.95,25884.09322224776,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000233370.jpg,0.6165,9731,2645,12804.36,691,1015.23,45,44.33,1399.43,25202.918087074217,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000243204.jpg,0.5719,9408,2635,12461.6,679,1065.17,45,42.25,1398.23,24528.268639053254,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000261888.jpg,0.3700,8007,2238,10637.38,691,1058.47,46,43.46,1245.74,20905.3896640589,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000262895.jpg,0.6672,9723,2624,12776.28,691,964.72,43,44.57,1390.28,25145.71661655822,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000281032.jpg,0.5617,9719,2737,12884.0,691,1057.08,46,43.52,1394.59,25362.977941176472,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000289343.jpg,0.1351,8469,2342,11195.42,685,930.33,46,49.44,1245.65,22026.646537216828,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000297353.jpg,0.9445,8897,2511,11832.12,667,1014.05,45,44.38,1394.91,23262.652672374945,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000314177.jpg,0.3913,9424,2685,12541.16,679,1032.41,46,44.56,1396.34,24672.601651705565,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000329219.jpg,0.6470,8384,2348,11120.34,691,889.68,44,49.46,1273.73,21872.558358269307,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000333745.jpg,0.4706,9769,2651,12852.06,691,1822.75,80,43.89,1393.41,25294.84423331055,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000365642.jpg,0.4671,9694,2760,12879.53,691,1055.07,46,43.6,1389.5,25356.465779816514,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000383606.jpg,0.4334,9510,2679,12616.39,679,1041.07,46,44.19,1394.41,24828.01955419778,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000384808.jpg,0.3202,9432,2637,12486.62,679,1022.14,45,44.03,1396.77,24578.331787417672,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000393569.jpg,0.4330,9407,2614,12439.95,679,1038.75,46,44.28,1392.64,24483.533559168925,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000394199.jpg,0.7301,8342,2323,11054.58,679,892.34,45,50.43,1254.41,21739.40946658735,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000425226.jpg,0.6418,8373,2395,11164.58,679,1017.38,46,45.21,1240.67,21954.699000221193,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000458992.jpg,0.7104,8305,2301,10988.09,679,834.82,42,50.31,1246.73,21613.96676406281,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000464476.jpg,0.6305,8324,2299,11001.9,679,924.48,46,49.76,1245.86,21644.99646302251,1,
s25,q35,0.8B,Q8_0,F16,min,576,000000465129.jpg,0.6021,9381,2642,12462.14,679,1032.11,46,44.57,1394.33,24507.57661655822,1,
